layout,degree,address
POINTER,10,1622417442976
POINTER,10,1622417386176
POINTER,12,1622417741552
POINTER,12,1622417740496
POINTER,12,1622417740592
POINTER,12,1622417741232
POINTER,12,1622417741392
POINTER,12,1622417739728
POINTER,12,1622417739088
POINTER,12,1622417682976
POINTER,12,1622417690688
POINTER,12,1622417437216
POINTER,12,1622417416944
POINTER,12,1622419283120
POINTER,8,1622417694944
POINTER,8,1622417693120
POINTER,8,1622417693760
POINTER,8,1622417694304
POINTER,8,1622417690976
POINTER,8,1622417653808
POINTER,8,1622417655696
POINTER,8,1622419293776
POINTER,9,1622417792080
POINTER,9,1622417791536
POINTER,9,1622417792336
POINTER,9,1622417793040
POINTER,9,1622417792112
POINTER,9,1622417745424
POINTER,9,1622417704096
POINTER,9,1622417429488
POINTER,9,1622419275088
POINTER,9,1622417726256
POINTER,9,1622417727536
POINTER,9,1622417727056
POINTER,9,1622417722160
POINTER,9,1622417683392
POINTER,9,1622417690912
POINTER,9,1622417666800
POINTER,9,1622417618384
POINTER,9,1622417420080
POINTER,7,1622417713088
POINTER,7,1622417711776
POINTER,7,1622417700960
POINTER,7,1622417669616
POINTER,7,1622417628720
POINTER,7,1622417442176
POINTER,7,1622419288960
POINTER,11,1622417435744
POINTER,11,1622417435552
POINTER,11,1622417436288
POINTER,11,1622417436512
POINTER,11,1622417435200
POINTER,11,1622417435424
POINTER,11,1622417436032
POINTER,11,1622417435392
POINTER,11,1622417435872
POINTER,11,1622417436960
POINTER,11,1622417402048
POINTER,14,1622417821744
POINTER,14,1622417813712
POINTER,14,1622417804208
POINTER,14,1622417760288
POINTER,14,1622417728880
POINTER,14,1622417684736
POINTER,14,1622417682848
POINTER,14,1622417642048
POINTER,14,1622417629936
POINTER,14,1622417446720
POINTER,14,1622417443200
POINTER,14,1622417402688
POINTER,14,1622417397616
POINTER,14,1622419274080
POINTER,11,1622417658032
POINTER,11,1622417656144
POINTER,11,1622417657712
POINTER,11,1622417657616
POINTER,11,1622417657360
POINTER,11,1622417656912
POINTER,11,1622417657648
POINTER,11,1622417372704
POINTER,11,1622419290336
POINTER,11,1622419284960
POINTER,11,1622419282080
POINTER,10,1622417635744
POINTER,10,1622417637088
POINTER,10,1622417636096
POINTER,10,1622417636448
POINTER,10,1622417637504
POINTER,10,1622417635648
POINTER,10,1622417637376
POINTER,10,1622417636928
POINTER,10,1622417402784
POINTER,10,1622417412864
POINTER,10,1622417734576
POINTER,10,1622417734224
POINTER,10,1622417734768
POINTER,10,1622417734736
POINTER,10,1622417734512
POINTER,10,1622417680144
POINTER,10,1622417428752
POINTER,10,1622417394160
POINTER,10,1622417373440
POINTER,10,1622419273120
POINTER,8,1622417697696
POINTER,8,1622417699136
POINTER,8,1622417697856
POINTER,8,1622417698624
POINTER,8,1622417697728
POINTER,8,1622417695712
POINTER,8,1622417678960
POINTER,8,1622417423568
POINTER,10,1622417432304
POINTER,10,1622417430992
POINTER,10,1622417431888
POINTER,10,1622417432560
POINTER,10,1622417431152
POINTER,10,1622417431600
POINTER,10,1622417432080
POINTER,10,1622417431248
POINTER,10,1622417370432
POINTER,10,1622419271248
POINTER,7,1622417368000
POINTER,7,1622417368608
POINTER,7,1622417367904
POINTER,7,1622417367520
POINTER,7,1622417367360
POINTER,7,1622417369120
POINTER,7,1622419301840
POINTER,11,1622419277888
POINTER,11,1622419277408
POINTER,11,1622419277184
POINTER,11,1622419276928
POINTER,11,1622419277536
POINTER,11,1622419277696
POINTER,11,1622419276864
POINTER,11,1622419276832
POINTER,11,1622419277856
POINTER,11,1622419277600
POINTER,11,1622419278016
POINTER,9,1622417820784
POINTER,9,1622417820752
POINTER,9,1622417744080
POINTER,9,1622417735824
POINTER,9,1622417639360
POINTER,9,1622417618480
POINTER,9,1622417440128
POINTER,9,1622417382032
POINTER,9,1622419298720
POINTER,10,1622417812400
POINTER,10,1622417812368
POINTER,10,1622417812784
POINTER,10,1622417813360
POINTER,10,1622417808432
POINTER,10,1622417791152
POINTER,10,1622417777792
POINTER,10,1622417696864
POINTER,10,1622417619152
POINTER,10,1622417392912
POINTER,8,1622417798800
POINTER,8,1622417797712
POINTER,8,1622417797872
POINTER,8,1622417767360
POINTER,8,1622417701152
POINTER,8,1622417697824
POINTER,8,1622417616016
POINTER,8,1622417406944
POINTER,7,1622417791760
POINTER,7,1622417793360
POINTER,7,1622417791888
POINTER,7,1622417761568
POINTER,7,1622417758272
POINTER,7,1622417615952
POINTER,7,1622417379120
POINTER,12,1622417769376
POINTER,12,1622417769920
POINTER,12,1622417770144
POINTER,12,1622417714256
POINTER,12,1622417744016
POINTER,12,1622417739920
POINTER,12,1622417694144
POINTER,12,1622417690176
POINTER,12,1622417658608
POINTER,12,1622417615760
POINTER,12,1622417624240
POINTER,12,1622417413568
POINTER,9,1622417727920
POINTER,9,1622417729520
POINTER,9,1622417729200
POINTER,9,1622417729744
POINTER,9,1622417727024
POINTER,9,1622417726864
POINTER,9,1622417682240
POINTER,9,1622417618576
POINTER,9,1622417615728
POINTER,12,1622417727216
POINTER,12,1622417727152
POINTER,12,1622417725936
POINTER,12,1622417727664
POINTER,12,1622417727696
POINTER,12,1622417725808
POINTER,12,1622417681248
POINTER,12,1622417615888
POINTER,12,1622417443392
POINTER,12,1622417442144
POINTER,12,1622417385568
POINTER,12,1622419270704
POINTER,9,1622417671568
POINTER,9,1622417672048
POINTER,9,1622417670864
POINTER,9,1622417671504
POINTER,9,1622417671600
POINTER,9,1622417671472
POINTER,9,1622417671536
POINTER,9,1622417615344
POINTER,9,1622417438944
POINTER,11,1622417817296
POINTER,11,1622417811760
POINTER,11,1622417808208
POINTER,11,1622417777120
POINTER,11,1622417753664
POINTER,11,1622417725904
POINTER,11,1622417691488
POINTER,11,1622417661616
POINTER,11,1622417628464
POINTER,11,1622417425648
POINTER,11,1622417418128
POINTER,9,1622417789328
POINTER,9,1622417789296
POINTER,9,1622417787408
POINTER,9,1622417755040
POINTER,9,1622417744880
POINTER,9,1622417719856
POINTER,9,1622417440800
POINTER,9,1622417416624
POINTER,9,1622419299568
POINTER,8,1622417439232
POINTER,8,1622417440352
POINTER,8,1622417439904
POINTER,8,1622417440928
POINTER,8,1622417439776
POINTER,8,1622417439200
POINTER,8,1622417405152
POINTER,8,1622417613024
POINTER,9,1622417424464
POINTER,9,1622417423312
POINTER,9,1622417422992
POINTER,9,1622417422288
POINTER,9,1622417422192
POINTER,9,1622417421744
POINTER,9,1622417405120
POINTER,9,1622417408032
POINTER,9,1622417376784
POINTER,12,1622417818192
POINTER,12,1622417817136
POINTER,12,1622417812048
POINTER,12,1622417808944
POINTER,12,1622417788784
POINTER,12,1622417774656
POINTER,12,1622417767872
POINTER,12,1622417742960
POINTER,12,1622417741744
POINTER,12,1622417705472
POINTER,12,1622417653360
POINTER,12,1622419299168
POINTER,16,1622417751392
POINTER,16,1622417751264
POINTER,16,1622417752384
POINTER,16,1622417751040
POINTER,16,1622417751296
POINTER,16,1622417715632
POINTER,16,1622417744688
POINTER,16,1622417742224
POINTER,16,1622417724240
POINTER,16,1622417681632
POINTER,16,1622417708928
POINTER,16,1622417702816
POINTER,16,1622417689024
POINTER,16,1622417638464
POINTER,16,1622417385088
POINTER,16,1622419299136
POINTER,8,1622417717168
POINTER,8,1622417717392
POINTER,8,1622417717488
POINTER,8,1622417716976
POINTER,8,1622417716560
POINTER,8,1622417662128
POINTER,8,1622417433408
POINTER,8,1622419297824
POINTER,6,1622417813552
POINTER,6,1622417812976
POINTER,6,1622417797936
POINTER,6,1622417778464
POINTER,6,1622417694848
POINTER,6,1622417672880
POINTER,10,1622417800688
POINTER,10,1622417800624
POINTER,10,1622417801232
POINTER,10,1622417765280
POINTER,10,1622417753792
POINTER,10,1622417737616
POINTER,10,1622417705024
POINTER,10,1622417689792
POINTER,10,1622417439616
POINTER,10,1622419276016
POINTER,13,1622417676016
POINTER,13,1622417676496
POINTER,13,1622417676592
POINTER,13,1622417675056
POINTER,13,1622417676336
POINTER,13,1622417676304
POINTER,13,1622417676080
POINTER,13,1622417674832
POINTER,13,1622417665392
POINTER,13,1622417624432
POINTER,13,1622417623952
POINTER,13,1622417410624
POINTER,13,1622417395856
POINTER,7,1622417819056
POINTER,7,1622417814224
POINTER,7,1622417802704
POINTER,7,1622417758560
POINTER,7,1622417672816
POINTER,7,1622417646080
POINTER,7,1622417628784
POINTER,10,1622417818000
POINTER,10,1622417814384
POINTER,10,1622417790480
POINTER,10,1622417750208
POINTER,10,1622417768096
POINTER,10,1622417723376
POINTER,10,1622417667920
POINTER,10,1622417664560
POINTER,10,1622417634304
POINTER,10,1622417396368
POINTER,7,1622417806288
POINTER,7,1622417807600
POINTER,7,1622417806000
POINTER,7,1622417664080
POINTER,7,1622417401248
POINTER,7,1622419295552
POINTER,7,1622419290592
POINTER,9,1622417792880
POINTER,9,1622417792016
POINTER,9,1622417791984
POINTER,9,1622417783568
POINTER,9,1622417777216
POINTER,9,1622417715696
POINTER,9,1622417745104
POINTER,9,1622417631968
POINTER,9,1622417423376
POINTER,10,1622417759616
POINTER,10,1622417760352
POINTER,10,1622417758880
POINTER,10,1622417759296
POINTER,10,1622417759840
POINTER,10,1622417759328
POINTER,10,1622417759360
POINTER,10,1622417751744
POINTER,10,1622417741200
POINTER,10,1622417650224
POINTER,9,1622417430128
POINTER,9,1622417430352
POINTER,9,1622417429040
POINTER,9,1622417429264
POINTER,9,1622417429872
POINTER,9,1622417429232
POINTER,9,1622417429712
POINTER,9,1622417430800
POINTER,9,1622417392432
POINTER,9,1622417823376
POINTER,9,1622417804240
POINTER,9,1622417792944
POINTER,9,1622417785904
POINTER,9,1622417725712
POINTER,9,1622417630576
POINTER,9,1622417624368
POINTER,9,1622417405856
POINTER,9,1622417391648
POINTER,11,1622417810160
POINTER,11,1622417810736
POINTER,11,1622417810704
POINTER,11,1622417736080
POINTER,11,1622417653008
POINTER,11,1622417651984
POINTER,11,1622417634272
POINTER,11,1622417440608
POINTER,11,1622417428400
POINTER,11,1622417408544
POINTER,11,1622419274464
POINTER,7,1622417749472
POINTER,7,1622417750176
POINTER,7,1622417749152
POINTER,7,1622417762976
POINTER,7,1622417729360
POINTER,7,1622417725584
POINTER,7,1622419274112
POINTER,7,1622417771712
POINTER,7,1622417771296
POINTER,7,1622417772192
POINTER,7,1622417757344
POINTER,7,1622417660400
POINTER,7,1622417437472
POINTER,7,1622419280960
POINTER,9,1622417770048
POINTER,9,1622417770016
POINTER,9,1622417770176
POINTER,9,1622417769824
POINTER,9,1622417767968
POINTER,9,1622417695040
POINTER,9,1622417645312
POINTER,9,1622417642432
POINTER,9,1622417372224
POINTER,5,1622417729136
POINTER,5,1622417728336
POINTER,5,1622417728624
POINTER,5,1622417729776
POINTER,5,1622417433920
POINTER,5,1622419272576
POINTER,5,1622419272544
POINTER,5,1622419273024
POINTER,5,1622419274272
POINTER,5,1622419274240
POINTER,11,1622417824048
POINTER,11,1622417823824
POINTER,11,1622417822288
POINTER,11,1622417820304
POINTER,11,1622417810544
POINTER,11,1622417808912
POINTER,11,1622417805456
POINTER,11,1622417787088
POINTER,11,1622417741296
POINTER,11,1622417723792
POINTER,11,1622417678256
POINTER,8,1622417821200
POINTER,8,1622417822000
POINTER,8,1622417820464
POINTER,8,1622417817456
POINTER,8,1622417806992
POINTER,8,1622417774176
POINTER,8,1622417718608
POINTER,8,1622417669168
POINTER,13,1622417809136
POINTER,13,1622417808784
POINTER,13,1622417809648
POINTER,13,1622417808656
POINTER,13,1622417795024
POINTER,13,1622417788176
POINTER,13,1622417736240
POINTER,13,1622417734672
POINTER,13,1622417651056
POINTER,13,1622417640928
POINTER,13,1622417433312
POINTER,13,1622417408800
POINTER,13,1622417407520
POINTER,8,1622417379728
POINTER,8,1622417380112
POINTER,8,1622417381424
POINTER,8,1622417381328
POINTER,8,1622417381232
POINTER,8,1622417380368
POINTER,8,1622417379600
POINTER,8,1622417380432
POINTER,9,1622419299952
POINTER,9,1622419300688
POINTER,9,1622419300976
POINTER,9,1622419299728
POINTER,9,1622419299696
POINTER,9,1622419300656
POINTER,9,1622419300112
POINTER,9,1622419299792
POINTER,9,1622419299632
POINTER,17,1622417816848
POINTER,17,1622417817584
POINTER,17,1622417816816
POINTER,17,1622417803888
POINTER,17,1622417797264
POINTER,17,1622417793296
POINTER,17,1622417781520
POINTER,17,1622417747104
POINTER,17,1622417757888
POINTER,17,1622417754176
POINTER,17,1622417714288
POINTER,17,1622417735312
POINTER,17,1622417705152
POINTER,17,1622417627248
POINTER,17,1622417410944
POINTER,17,1622417384416
POINTER,17,1622419289920
POINTER,13,1622417810640
POINTER,13,1622417810864
POINTER,13,1622417810320
POINTER,13,1622417811376
POINTER,13,1622417811184
POINTER,13,1622417798896
POINTER,13,1622417788752
POINTER,13,1622417673072
POINTER,13,1622417622384
POINTER,13,1622417411936
POINTER,13,1622417391200
POINTER,13,1622417374080
POINTER,13,1622417370720
POINTER,11,1622417751968
POINTER,11,1622417751872
POINTER,11,1622417751776
POINTER,11,1622417752256
POINTER,11,1622417751584
POINTER,11,1622417715536
POINTER,11,1622417743984
POINTER,11,1622417725680
POINTER,11,1622417705536
POINTER,11,1622417698176
POINTER,11,1622417414368
POINTER,9,1622417713968
POINTER,9,1622417715056
POINTER,9,1622417713808
POINTER,9,1622417438880
POINTER,9,1622417439968
POINTER,9,1622417439104
POINTER,9,1622417432592
POINTER,9,1622417377712
POINTER,9,1622419293232
POINTER,9,1622417393072
POINTER,9,1622417391984
POINTER,9,1622417392816
POINTER,9,1622417392176
POINTER,9,1622417392720
POINTER,9,1622417392688
POINTER,9,1622417392464
POINTER,9,1622417393264
POINTER,9,1622417393456
POINTER,8,1622417765024
POINTER,8,1622417766592
POINTER,8,1622417756032
POINTER,8,1622417681312
POINTER,8,1622417675632
POINTER,8,1622417436992
POINTER,8,1622417412032
POINTER,8,1622417371616
POINTER,14,1622417731408
POINTER,14,1622417730992
POINTER,14,1622417730960
POINTER,14,1622417731376
POINTER,14,1622417731856
POINTER,14,1622417730000
POINTER,14,1622417730672
POINTER,14,1622417731216
POINTER,14,1622417731568
POINTER,14,1622417730864
POINTER,14,1622417730448
POINTER,14,1622417706048
POINTER,14,1622417670160
POINTER,14,1622417380528
POINTER,15,1622417657872
POINTER,15,1622417657840
POINTER,15,1622417657968
POINTER,15,1622417656784
POINTER,15,1622417657552
POINTER,15,1622417657200
POINTER,15,1622417657168
POINTER,15,1622417656688
POINTER,15,1622417657584
POINTER,15,1622417657392
POINTER,15,1622417656592
POINTER,15,1622417656464
POINTER,15,1622417657936
POINTER,15,1622417656208
POINTER,15,1622417625040
POINTER,8,1622417765728
POINTER,8,1622417765312
POINTER,8,1622417764864
POINTER,8,1622417765696
POINTER,8,1622417766272
POINTER,8,1622417765344
POINTER,8,1622417699456
POINTER,8,1622417416848
POINTER,8,1622417739952
POINTER,8,1622417738256
POINTER,8,1622417739632
POINTER,8,1622417738576
POINTER,8,1622417738864
POINTER,8,1622417646112
POINTER,8,1622417445024
POINTER,8,1622417416656
POINTER,12,1622417706176
POINTER,12,1622417707296
POINTER,12,1622417707200
POINTER,12,1622417706816
POINTER,12,1622417706496
POINTER,12,1622417706464
POINTER,12,1622417706784
POINTER,12,1622417707264
POINTER,12,1622417705408
POINTER,12,1622417706080
POINTER,12,1622417677136
POINTER,12,1622419282368
POINTER,6,1622417661680
POINTER,6,1622417661232
POINTER,6,1622417661168
POINTER,6,1622417661136
POINTER,6,1622417661424
POINTER,6,1622417640160
POINTER,12,1622417404032
POINTER,12,1622417402816
POINTER,12,1622417402656
POINTER,12,1622417403520
POINTER,12,1622417402432
POINTER,12,1622417402400
POINTER,12,1622417402272
POINTER,12,1622417403904
POINTER,12,1622417402528
POINTER,12,1622417408000
POINTER,12,1622417389984
POINTER,12,1622419274768
POINTER,5,1622417401440
POINTER,5,1622417400672
POINTER,5,1622417400416
POINTER,5,1622417401568
POINTER,5,1622417401952
POINTER,11,1622417804944
POINTER,11,1622417805680
POINTER,11,1622417803792
POINTER,11,1622417805616
POINTER,11,1622417805264
POINTER,11,1622417783728
POINTER,11,1622417752640
POINTER,11,1622417723664
POINTER,11,1622417636864
POINTER,11,1622419288320
POINTER,11,1622419275280
POINTER,14,1622417802320
POINTER,14,1622417802768
POINTER,14,1622417803248
POINTER,14,1622417802928
POINTER,14,1622417802896
POINTER,14,1622417765408
POINTER,14,1622417759488
POINTER,14,1622417719216
POINTER,14,1622417683680
POINTER,14,1622417712480
POINTER,14,1622417690336
POINTER,14,1622417618640
POINTER,14,1622417620784
POINTER,14,1622419297312
POINTER,9,1622417788656
POINTER,9,1622417787824
POINTER,9,1622417788624
POINTER,9,1622417787792
POINTER,9,1622417787888
POINTER,9,1622417746880
POINTER,9,1622417710400
POINTER,9,1622417672528
POINTER,9,1622417422384
POINTER,11,1622417426832
POINTER,11,1622417427504
POINTER,11,1622417428176
POINTER,11,1622417428720
POINTER,11,1622417428816
POINTER,11,1622417427280
POINTER,11,1622417428528
POINTER,11,1622417428496
POINTER,11,1622417416320
POINTER,11,1622417392400
POINTER,11,1622417613440
POINTER,9,1622417805136
POINTER,9,1622417798640
POINTER,9,1622417720784
POINTER,9,1622417672720
POINTER,9,1622417644672
POINTER,9,1622417429840
POINTER,9,1622417420656
POINTER,9,1622417408096
POINTER,9,1622417386816
POINTER,10,1622417732720
POINTER,10,1622417733616
POINTER,10,1622417732464
POINTER,10,1622417732624
POINTER,10,1622417731984
POINTER,10,1622417694880
POINTER,10,1622417617648
POINTER,10,1622417438368
POINTER,10,1622417410304
POINTER,10,1622417367456
POINTER,12,1622419281440
POINTER,12,1622419281056
POINTER,12,1622419282048
POINTER,12,1622419282432
POINTER,12,1622419280800
POINTER,12,1622419281728
POINTER,12,1622419281568
POINTER,12,1622419280992
POINTER,12,1622419281120
POINTER,12,1622419281536
POINTER,12,1622419279984
POINTER,12,1622419279920
POINTER,14,1622417807056
POINTER,14,1622417801200
POINTER,14,1622417792720
POINTER,14,1622417785168
POINTER,14,1622417747840
POINTER,14,1622417773664
POINTER,14,1622417761920
POINTER,14,1622417750784
POINTER,14,1622417716624
POINTER,14,1622417680336
POINTER,14,1622417640576
POINTER,14,1622417616560
POINTER,14,1622417411520
POINTER,14,1622419288160
POINTER,8,1622417801104
POINTER,8,1622417801360
POINTER,8,1622417777184
POINTER,8,1622417774880
POINTER,8,1622417659792
POINTER,8,1622417621584
POINTER,8,1622417410112
POINTER,8,1622419291280
POINTER,14,1622417776160
POINTER,14,1622417776096
POINTER,14,1622417775904
POINTER,14,1622417776896
POINTER,14,1622417715824
POINTER,14,1622417745936
POINTER,14,1622417736400
POINTER,14,1622417699488
POINTER,14,1622417694624
POINTER,14,1622417648656
POINTER,14,1622417669936
POINTER,14,1622417635200
POINTER,14,1622417375632
POINTER,14,1622417373472
POINTER,7,1622417764576
POINTER,7,1622417764704
POINTER,7,1622417762720
POINTER,7,1622417763712
POINTER,7,1622417762784
POINTER,7,1622417419504
POINTER,7,1622417415744
POINTER,11,1622417703360
POINTER,11,1622417704288
POINTER,11,1622417705088
POINTER,11,1622417703552
POINTER,11,1622417704032
POINTER,11,1622417704640
POINTER,11,1622417703648
POINTER,11,1622417703808
POINTER,11,1622417642912
POINTER,11,1622417620496
POINTER,11,1622419271888
POINTER,14,1622417818096
POINTER,14,1622417812528
POINTER,14,1622417806864
POINTER,14,1622417805360
POINTER,14,1622417798832
POINTER,14,1622417769248
POINTER,14,1622417765472
POINTER,14,1622417760736
POINTER,14,1622417739536
POINTER,14,1622417653104
POINTER,14,1622417433984
POINTER,14,1622417427440
POINTER,14,1622419302992
POINTER,14,1622419281024
POINTER,12,1622417763520
POINTER,12,1622417763808
POINTER,12,1622417763968
POINTER,12,1622417763424
POINTER,12,1622417762240
POINTER,12,1622417762176
POINTER,12,1622417718768
POINTER,12,1622417685408
POINTER,12,1622417635456
POINTER,12,1622417438240
POINTER,12,1622419300368
POINTER,12,1622419272112
POINTER,10,1622417653232
POINTER,10,1622417652080
POINTER,10,1622417653392
POINTER,10,1622417652912
POINTER,10,1622417654000
POINTER,10,1622417653520
POINTER,10,1622417668176
POINTER,10,1622417657008
POINTER,10,1622417621808
POINTER,10,1622417427760
POINTER,9,1622417676208
POINTER,9,1622417675152
POINTER,9,1622417675664
POINTER,9,1622417675952
POINTER,9,1622417676272
POINTER,9,1622417675984
POINTER,9,1622417655088
POINTER,9,1622417434048
POINTER,9,1622417387360
POINTER,12,1622417449120
POINTER,12,1622417449056
POINTER,12,1622417448672
POINTER,12,1622417448288
POINTER,12,1622417448256
POINTER,12,1622417448608
POINTER,12,1622417447552
POINTER,12,1622417447840
POINTER,12,1622417448320
POINTER,12,1622417449088
POINTER,12,1622417444384
POINTER,12,1622417423152
POINTER,10,1622417803408
POINTER,10,1622417802064
POINTER,10,1622417759584
POINTER,10,1622417757120
POINTER,10,1622417742672
POINTER,10,1622417661200
POINTER,10,1622417433568
POINTER,10,1622417446592
POINTER,10,1622417412480
POINTER,10,1622419288736
POINTER,9,1622417798704
POINTER,9,1622417798512
POINTER,9,1622417787472
POINTER,9,1622417759808
POINTER,9,1622417739120
POINTER,9,1622417706432
POINTER,9,1622417676464
POINTER,9,1622417645152
POINTER,9,1622417422416
POINTER,10,1622417821680
POINTER,10,1622417820400
POINTER,10,1622417791504
POINTER,10,1622417786576
POINTER,10,1622417781552
POINTER,10,1622417755648
POINTER,10,1622417723760
POINTER,10,1622417688736
POINTER,10,1622417646848
POINTER,10,1622417380912
POINTER,10,1622417815184
POINTER,10,1622417811248
POINTER,10,1622417803088
POINTER,10,1622417754624
POINTER,10,1622417730736
POINTER,10,1622417725328
POINTER,10,1622417699040
POINTER,10,1622417698560
POINTER,10,1622417410240
POINTER,10,1622417385984
POINTER,7,1622417807920
POINTER,7,1622417804112
POINTER,7,1622417775296
POINTER,7,1622417754592
POINTER,7,1622417652528
POINTER,7,1622417635104
POINTER,7,1622417377264
POINTER,7,1622417633344
POINTER,7,1622417631936
POINTER,7,1622417631744
POINTER,7,1622417633184
POINTER,7,1622417447744
POINTER,7,1622417403584
POINTER,7,1622419291472
POINTER,14,1622417808592
POINTER,14,1622417809264
POINTER,14,1622417787280
POINTER,14,1622417751072
POINTER,14,1622417680768
POINTER,14,1622417713120
POINTER,14,1622417703296
POINTER,14,1622417697632
POINTER,14,1622417651408
POINTER,14,1622417654288
POINTER,14,1622417400320
POINTER,14,1622417400160
POINTER,14,1622417409376
POINTER,14,1622417380752
POINTER,11,1622417653296
POINTER,11,1622417651440
POINTER,11,1622417651088
POINTER,11,1622417651792
POINTER,11,1622417650576
POINTER,11,1622417651888
POINTER,11,1622417675312
POINTER,11,1622417676144
POINTER,11,1622417661008
POINTER,11,1622417401920
POINTER,11,1622417382000
POINTER,17,1622417664688
POINTER,17,1622417664848
POINTER,17,1622417665488
POINTER,17,1622417666096
POINTER,17,1622417664496
POINTER,17,1622417665616
POINTER,17,1622417664816
POINTER,17,1622417665104
POINTER,17,1622417666256
POINTER,17,1622417664400
POINTER,17,1622417666000
POINTER,17,1622417665680
POINTER,17,1622417663376
POINTER,17,1622417662864
POINTER,17,1622417627152
POINTER,17,1622417400256
POINTER,17,1622417383872
POINTER,14,1622417822672
POINTER,14,1622417807120
POINTER,14,1622417805648
POINTER,14,1622417801648
POINTER,14,1622417771936
POINTER,14,1622417765792
POINTER,14,1622417763264
POINTER,14,1622417719632
POINTER,14,1622417661776
POINTER,14,1622417643840
POINTER,14,1622417635680
POINTER,14,1622417630288
POINTER,14,1622417383904
POINTER,14,1622417390656
POINTER,9,1622417799920
POINTER,9,1622417759872
POINTER,9,1622417715952
POINTER,9,1622417737552
POINTER,9,1622417729904
POINTER,9,1622417722960
POINTER,9,1622417394128
POINTER,9,1622419300336
POINTER,9,1622419282624
POINTER,12,1622417814160
POINTER,12,1622417797776
POINTER,12,1622417796432
POINTER,12,1622417786352
POINTER,12,1622417774816
POINTER,12,1622417767840
POINTER,12,1622417754016
POINTER,12,1622417741456
POINTER,12,1622417693312
POINTER,12,1622417633088
POINTER,12,1622417423600
POINTER,12,1622417385728
POINTER,7,1622417791056
POINTER,7,1622417791312
POINTER,7,1622417789584
POINTER,7,1622417745328
POINTER,7,1622417628016
POINTER,7,1622417387744
POINTER,7,1622417374336
POINTER,5,1622417446240
POINTER,5,1622417446560
POINTER,5,1622417446208
POINTER,5,1622417445312
POINTER,5,1622417411456
POINTER,10,1622417390272
POINTER,10,1622417391584
POINTER,10,1622417391680
POINTER,10,1622417390624
POINTER,10,1622417391264
POINTER,10,1622417389920
POINTER,10,1622417390848
POINTER,10,1622417391456
POINTER,10,1622417390112
POINTER,10,1622417390528
POINTER,11,1622417819696
POINTER,11,1622417815856
POINTER,11,1622417804016
POINTER,11,1622417782992
POINTER,11,1622417767584
POINTER,11,1622417744816
POINTER,11,1622417741936
POINTER,11,1622417711616
POINTER,11,1622417706912
POINTER,11,1622417630256
POINTER,11,1622417407136
POINTER,8,1622417816400
POINTER,8,1622417817872
POINTER,8,1622417740656
POINTER,8,1622417734160
POINTER,8,1622417731920
POINTER,8,1622417674320
POINTER,8,1622417646720
POINTER,8,1622417400992
POINTER,11,1622417795664
POINTER,11,1622417795120
POINTER,11,1622417777504
POINTER,11,1622417757024
POINTER,11,1622417740432
POINTER,11,1622417719920
POINTER,11,1622417677296
POINTER,11,1622417661648
POINTER,11,1622417437376
POINTER,11,1622417424848
POINTER,11,1622419288000
POINTER,9,1622417783536
POINTER,9,1622417783664
POINTER,9,1622417775968
POINTER,9,1622417740304
POINTER,9,1622417727760
POINTER,9,1622417625328
POINTER,9,1622417424720
POINTER,9,1622419293680
POINTER,9,1622419273440
POINTER,4,1622417701568
POINTER,4,1622417700160
POINTER,4,1622417700800
POINTER,4,1622417700096
POINTER,12,1622417436448
POINTER,12,1622417436576
POINTER,12,1622417436800
POINTER,12,1622417436928
POINTER,12,1622417434784
POINTER,12,1622417434272
POINTER,12,1622417434144
POINTER,12,1622417434080
POINTER,12,1622417434400
POINTER,12,1622417434208
POINTER,12,1622417431344
POINTER,12,1622417411776
POINTER,13,1622417813424
POINTER,13,1622417809008
POINTER,13,1622417799984
POINTER,13,1622417796496
POINTER,13,1622417782960
POINTER,13,1622417778048
POINTER,13,1622417741808
POINTER,13,1622417706720
POINTER,13,1622417687776
POINTER,13,1622417627312
POINTER,13,1622417437184
POINTER,13,1622417371744
POINTER,13,1622419287808
POINTER,8,1622417808976
POINTER,8,1622417809776
POINTER,8,1622417803472
POINTER,8,1622417783856
POINTER,8,1622417784592
POINTER,8,1622417727248
POINTER,8,1622417687744
POINTER,8,1622419284144
POINTER,17,1622417796944
POINTER,17,1622417796464
POINTER,17,1622417796272
POINTER,17,1622417796208
POINTER,17,1622417797008
POINTER,17,1622417794864
POINTER,17,1622417791280
POINTER,17,1622417748352
POINTER,17,1622417760512
POINTER,17,1622417758112
POINTER,17,1622417682528
POINTER,17,1622417706944
POINTER,17,1622417687712
POINTER,17,1622417655600
POINTER,17,1622417645888
POINTER,17,1622417417392
POINTER,17,1622417410496
POINTER,10,1622417721936
POINTER,10,1622417722064
POINTER,10,1622417723344
POINTER,10,1622417723312
POINTER,10,1622417722864
POINTER,10,1622417723280
POINTER,10,1622417721904
POINTER,10,1622417723600
POINTER,10,1622417687232
POINTER,10,1622417409792
POINTER,10,1622417623824
POINTER,10,1622417624560
POINTER,10,1622417624784
POINTER,10,1622417623472
POINTER,10,1622417623696
POINTER,10,1622417624304
POINTER,10,1622417623664
POINTER,10,1622417624144
POINTER,10,1622417399152
POINTER,10,1622419274304
POINTER,13,1622417421840
POINTER,13,1622417422064
POINTER,13,1622417420304
POINTER,13,1622417420240
POINTER,13,1622417419760
POINTER,13,1622417419536
